State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Total Population of Village,Number of Govt. primary Schools ,Number of Govt.  Secondary Schools,Total SC/ST population of village
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340409,Kirtansol,351,0,0,339
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340410,Pashchim Nayagan,563,1,0,560
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340411,Bhamal,1991,1,0,1972
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340412,Asadtalia,58,0,0,41
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340413,Natima,99,0,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340414,Talgan,576,1,0,467
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340415,Bora,461,1,0,224
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340416,Gobindapur,933,1,0,313
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340417,Ekur,962,1,0,857
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340418,Damrasol,174,0,0,174
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340419,Ghutia,637,1,0,460
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340420,Gurma,694,1,1,638
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340421,Ara Dangri,633,1,0,414
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340422,Kharika Sol,711,1,0,416
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340423,Chana Beria,391,0,0,278
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340424,Ohardanga Tikaitpur,680,1,0,636
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340425,Baldi,157,1,1,15
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340426,Nota,974,1,0,492
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340427,Notaphul Beria,405,1,0,303
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340428,Dangra,554,2,0,480
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340429,Dhadangri,1320,1,1,432
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340430,Ekdal,714,2,0,453
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340431,Uttar Tentulia,671,1,0,387
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340432,Pashchim Tentul Dangra,782,1,0,191
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340433,Nekra Mahuli,900,1,0,489
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340434,Jamua Akna,595,1,0,315
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340435,Jamua,265,1,0,219
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340436,Askola,1564,1,0,318
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340437,Bhatpara,351,0,0,313
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340438,Bhutkahalia,196,1,1,29
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340439,Balia,1390,1,1,409
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340440,Nohatikri,327,1,1,192
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340441,Asanbani,236,1,0,217
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340442,Paik Ambi,860,2,1,572
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340443,Goursahi Baramania,268,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340444,Naupara,1306,1,0,712
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340445,Dhera Garia,378,1,0,186
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340446,Chandias,532,1,0,426
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340447,Chingra,559,1,0,446
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340448,Sankalbani,108,1,0,108
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340449,Sardiha,438,1,0,50
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340450,Gohalura,1298,0,0,802
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340451,Jugdiha,696,1,0,18
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340452,Balidiha,150,1,0,145
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340453,Poradiha,492,1,0,331
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340454,Baha Runa,906,1,0,636
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340455,Talgram,592,1,0,579
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340456,Patla Diha,287,1,0,227
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340457,Salbani,321,0,0,213
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340458,Kanpur,353,1,0,43
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340459,Tapsia,1779,1,1,723
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340460,Salkia,69,0,0,14
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340461,Shushuni Bera,79,0,0,26
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340462,Kendana,788,1,0,239
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340463,Garigan,315,0,0,303
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340464,Andharia,544,1,0,126
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340465,Shankrari,666,0,0,349
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340466,Barabel Diha,117,0,0,81
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340467,Pindrapal,364,1,0,195
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340468,Bandh Gara,503,1,0,387
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340469,Bhaluk Khulia,773,1,0,486
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340470,Jharia,537,1,0,371
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340471,Pithapur,667,1,0,135
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340472,Agarbani,467,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340473,Akna,507,0,0,56
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340474,Malincha,1127,1,0,392
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340475,Kali Ambi,143,0,0,121
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340476,Bangara,498,1,0,352
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340477,Sankuchia Chhotakuchia,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340478,Chakua,169,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340479,Lakhipara,932,1,0,855
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340480,Shibanandapur,286,1,0,179
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340481,Patajania,392,1,0,350
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340482,Rantua Urf Kalsa,1321,1,0,383
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340483,Nayagram,333,1,0,147
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340484,Jara Kusum,347,1,1,315
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340485,Beldiha,394,1,0,348
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340486,Bajnaguri,318,2,0,115
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340487,Chor Mundi,131,1,0,6
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340488,Kuliana,1777,1,0,817
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340489,Amsolgundur Ghura,327,1,0,281
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340490,Hatipata,583,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340491,Kuari Paria,401,0,0,49
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340492,Chhatina,193,0,0,107
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340493,Mahapal,1867,1,1,1264
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340494,Bhakta Pat,475,1,0,153
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340495,Dumuria,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340496,Joti Gobra,394,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340497,Taradiha,626,0,0,610
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340498,Matihana,443,1,0,410
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340499,Panuyan,545,1,0,142
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340500,Salbani,569,1,0,436
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340501,Jahanpur,3521,2,0,2167
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340502,Harki,479,1,0,101
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340503,Para Mahuli,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340504,Ghorai Danga,339,1,0,316
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340505,Teghari,337,1,0,236
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340506,Kujra,711,1,0,296
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340507,Baya Dangar,260,1,0,221
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340508,Shirshi,133,0,0,15
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340509,Jhatiara,665,1,0,286
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340510,Ambi,1606,1,0,1162
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340511,Belaberya,1685,1,1,1186
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340512,Ashui,287,1,0,13
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340513,Muchi Nala,206,1,0,206
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340514,Ranjia,181,0,0,179
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340515,Kayma,541,1,0,501
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340516,Bhadua,118,1,0,118
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340517,Mahuli,443,1,0,432
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340518,Dahi,109,0,0,109
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340519,Ram Pura,758,1,0,242
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340520,Parshana,367,1,2,195
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340521,Bandar Diha,638,2,0,453
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340522,Kushmar,700,1,1,449
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340523,Nakhra,360,1,0,226
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340524,Tentulia,469,1,0,217
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340525,Talgabra,219,0,0,116
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340526,Phutipal,323,1,0,278
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340527,Shimulia,498,1,0,429
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340528,Bajari,295,1,0,250
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340529,Kanthalia,487,1,0,148
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340530,Dain Mari,261,1,0,205
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340531,Gohal Mara,537,0,0,537
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340532,Khamar,1059,2,0,924
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340533,Tal Jambani,285,0,0,284
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340534,Dhabani,213,1,0,213
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340535,Junsola,704,0,0,194
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340536,Baghuasol,769,1,1,209
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340537,Shuriam,265,0,0,251
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340538,Kala Baria,445,1,0,337
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340539,Bara Asanbani,795,1,0,353
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340540,Chainsol,513,1,0,322
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340541,Mahapal,192,0,0,40
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340542,Pancha Rukhi,457,1,0,63
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340543,Amda Pal,1258,1,0,184
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340544,Tabha Bani,277,1,0,134
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340545,Harina,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340546,Angar Kundia,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340547,Baram Chati,227,1,0,204
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340548,Barakhar Bandhi,343,1,1,219
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340549,Barajam Sol,411,1,0,34
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340550,Chhota Jamsol,159,1,0,153
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340551,Banshda,487,0,0,83
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340552,Krishna Nagar,146,0,0,145
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340553,Nadan Gerya Dihi,305,1,0,35
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340554,Birjharia,411,0,0,173
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340555,Barbaria,185,0,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340556,Saltaria Dihi,83,0,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340557,Deuli,446,0,0,338
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340558,Saltari Jal,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340559,Ladangeria Jal,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340560,Chhota Kharbandhi,361,1,1,70
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340561,Dhoba Dhabani,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340562,Kajla,184,1,0,124
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340563,Bali Pal,1026,1,0,611
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340564,Bagha Gerya,471,1,0,245
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340565,Jarka,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340566,Sankapat,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340567,Phutkya,373,0,0,340
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340568,Chhota Asanbani,87,0,0,85
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340569,Marunia,174,0,0,173
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340570,Kawana Chana,199,1,0,131
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340571,Bhandar Bila,376,1,0,32
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340572,Dangar Bila,49,0,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340573,Nischinta,398,1,0,289
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340574,Kalabani,266,1,0,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340575,Ramchandrapur,1144,1,1,908
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340576,Bara Kanda,270,0,0,169
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340577,Ramgar,536,1,0,120
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340578,Banhia Berya,315,0,0,230
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340579,Kismat Maidpur,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340580,Chak Moidpur,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340581,Chhota Ramgar,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340582,Raipal,641,1,0,206
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340583,Hijla,479,1,0,228
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340584,Kuldiha,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340585,Nakoijuri,260,0,0,254
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340586,Khud Marai,755,1,0,185
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340587,Angar Gerya,200,0,0,89
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340588,Basudebpur,544,0,0,199
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340589,Padima,744,1,1,35
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340590,Gonsai Bera,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340591,Bhol,861,1,0,799
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340592,Petbindhi,3847,3,1,1961
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340593,Kalinja,1802,1,0,299
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340594,Teghara,566,1,0,165
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340595,Shona Konia,1535,1,0,856
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340596,Dangaria,0,,,0
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340597,Moloi,394,1,0,216
19,West Bengal,344,Paschim Medinipur,2456,Gopiballavpur - II,340598,Chapli,0,,,0
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340599,Jagannathpur,403,0,0,48
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340600,Hatibari,289,1,0,136
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340601,Jharapara,361,1,0,142
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340602,Akhubera,207,1,0,106
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340603,Noagaon,418,1,0,261
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340604,Kantabani,22,0,0,22
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340605,Panbaruj,159,0,0,93
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340606,Kenduabadi,340,0,0,30
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340607,Daha Munda (Nania Bad),374,1,0,34
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340608,Gargaria,273,1,0,15
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340609,Satma (Kortir),1390,2,0,498
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340610,Jhili,478,0,0,341
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340611,Sangro,548,1,0,329
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340612,Paira Kuli,474,2,0,463
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340613,Kacham Bila,77,1,0,47
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340614,Panisol,394,1,0,385
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340615,Maubhandar,400,1,0,213
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340616,Fuldihi,35,0,0,18
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340617,Nekra Gudri,0,,,0
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340618,Chhahazari Fulberia,63,1,0,16
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340619,Asna Sol,0,,,0
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340620,Rai Gani,749,2,0,667
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340621,Ram Bhagan,736,1,0,721
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340622,Bara Menia,261,1,0,250
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340623,Makri,344,1,0,337
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340624,Chua Gora,370,1,0,322
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340625,Sar Bani,407,1,0,231
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340626,Babu Dungru,402,1,1,188
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340627,Chahazai Banshidhar,655,2,0,195
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340628,Amarda,869,2,0,329
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340629,Jalbeti,851,2,0,447
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340630,Bhathan Dia,927,1,0,374
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340631,Kartta Nala,209,1,0,8
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340632,Bel Barya,605,1,0,131
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340633,Madna Sol,894,2,1,576
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340634,Manich Baria,563,1,0,432
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340635,Jan Ghati,565,1,0,247
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340636,Chanpasar,126,2,0,124
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340637,Narasinghapur,29,0,0,26
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340638,Kanchanpur,0,,,0
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340639,Atangi,1185,2,1,553
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340640,Gournooagram,480,2,0,299
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340641,Dakshin Sol,558,1,0,373
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340642,Bansimla,392,1,0,283
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340643,Naukhala,128,0,0,87
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340644,Banshia,322,1,1,311
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340645,Bhalidihi,138,1,0,138
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340646,Asurara,248,1,1,231
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340647,Gohal Bura,545,2,1,543
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340648,Jauri Sol,511,1,0,472
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340649,Luti Jhuri,344,1,0,339
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340650,Jama Gara,202,1,0,202
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340651,Sasara,3418,3,0,1504
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340652,Damgram,389,1,0,257
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340653,Chhahazari Tikaitpur,1471,1,0,821
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340654,Chhahazari Mahulbani,348,1,0,348
19,West Bengal,344,Paschim Medinipur,2457,Gopiballavpur - I,340655,Gordoar,160,0,0,160
