State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Net area (in Hectares)  Sown ,Total irrigated land area (in Hectares),Land area  (in Hectares) irrigated by canals,"Land area  (in Hectares) irrigated by other sources (e.g., wells, tube wells, tanks, lakes, waterfall, etc.)"
19,West Bengal,344,Paschim Medinipur,2462,Debra,342344,Chak Mamudpur,14.6,14.6,12.2,2.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342345,Sangopinathpur,7.44,7.44,4,3.44
19,West Bengal,344,Paschim Medinipur,2462,Debra,342346,Ballabhpur,15.2,11.2,5.3,5.9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342347,Dhit Gerya,33.87,33.87,33.87,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342348,Sabi Gerya,30.49,30.49,18.49,12
19,West Bengal,344,Paschim Medinipur,2462,Debra,342349,Kajla Gerya,23.64,23.64,14.64,9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342350,Dogerya,17.51,17.51,17.11,0.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342351,Srikrishnapur,47.1,47.1,42.9,4.2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342352,Jhikuria,84.02,70.84,18.84,52
19,West Bengal,344,Paschim Medinipur,2462,Debra,342353,Dig Barasati,37.82,37.82,30.92,6.9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342354,Barkhola,37.85,37.85,24.35,13.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342355,Paschim Lahana,31,31,21.8,9.2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342356,Chak Shyampur,36,36,25.8,10.2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342357,Chak Lahana,24.2,24.2,23.4,0.8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342358,Chalta Gerya,28.71,28.71,5,23.71
19,West Bengal,344,Paschim Medinipur,2462,Debra,342359,Panifalia,51,51,5,46
19,West Bengal,344,Paschim Medinipur,2462,Debra,342360,Kuldiha (1St. Part),46.63,46.63,1,45.63
19,West Bengal,344,Paschim Medinipur,2462,Debra,342361,Sangosanipur,38,38,12,26
19,West Bengal,344,Paschim Medinipur,2462,Debra,342362,Kuldiha (2Nd Part),11.52,11.52,2.5,9.02
19,West Bengal,344,Paschim Medinipur,2462,Debra,342363,Chak Gokul,7.61,7.6,6.5,1.1
19,West Bengal,344,Paschim Medinipur,2462,Debra,342364,Bhupatipur,32.18,32.18,22,10.18
19,West Bengal,344,Paschim Medinipur,2462,Debra,342365,Phulgerya,64.18,58.16,58.16,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342366,Debra,101.2,101.2,5.56,95.64
19,West Bengal,344,Paschim Medinipur,2462,Debra,342367,Hasimpur,63.24,63.24,20.27,42.97
19,West Bengal,344,Paschim Medinipur,2462,Debra,342368,Durgapur,62.79,62.79,9,53.79
19,West Bengal,344,Paschim Medinipur,2462,Debra,342369,Gopinathpur,44.03,44.03,7,37.03
19,West Bengal,344,Paschim Medinipur,2462,Debra,342370,Matkatpur,46.33,46.33,6,40.33
19,West Bengal,344,Paschim Medinipur,2462,Debra,342371,Basudebpur,32.63,32.63,14.02,18.61
19,West Bengal,344,Paschim Medinipur,2462,Debra,342372,Brindabanpur,46.05,46.05,25,21.05
19,West Bengal,344,Paschim Medinipur,2462,Debra,342373,Raghunathpur,21.16,21.16,13.27,7.89
19,West Bengal,344,Paschim Medinipur,2462,Debra,342374,Bela Gerya,30,30,20,10
19,West Bengal,344,Paschim Medinipur,2462,Debra,342375,Jagat Mani,31.38,30.86,16,14.86
19,West Bengal,344,Paschim Medinipur,2462,Debra,342376,Khana Mohan,105.06,104,100,4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342377,Chak Khanjadi,9.91,8.63,0,8.63
19,West Bengal,344,Paschim Medinipur,2462,Debra,342378,Serpur,21.33,21.33,5,16.33
19,West Bengal,344,Paschim Medinipur,2462,Debra,342379,Balbanda 2Nd Part,35.82,35.53,5.7,29.83
19,West Bengal,344,Paschim Medinipur,2462,Debra,342380,Chak Bahadur,29.59,29.48,1.2,28.28
19,West Bengal,344,Paschim Medinipur,2462,Debra,342381,Jamuna Baishnab Chak,13.06,11.33,4.73,6.6
19,West Bengal,344,Paschim Medinipur,2462,Debra,342382,Amadpur,57.49,56.4,20.4,36
19,West Bengal,344,Paschim Medinipur,2462,Debra,342383,Rostampur,16.5,15.55,12.05,3.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342384,Bal Banda,73.3,72,70,2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342385,Chak Serpur,10.16,10.16,5.66,4.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342386,Serpur,15.35,14.9,4.34,10.56
19,West Bengal,344,Paschim Medinipur,2462,Debra,342387,Chak Gobinda,19.15,19.15,18,1.15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342388,Chak Balbanda,31.78,31.08,30,1.08
19,West Bengal,344,Paschim Medinipur,2462,Debra,342389,Saotal Chak,2.68,2.06,0,2.06
19,West Bengal,344,Paschim Medinipur,2462,Debra,342390,Bharatpur,59.78,59.78,58.78,1
19,West Bengal,344,Paschim Medinipur,2462,Debra,342391,Ashari,66.04,66.04,56.04,10
19,West Bengal,344,Paschim Medinipur,2462,Debra,342392,Jagal,70.79,70.79,62.79,8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342393,Arjjuni,93.74,93.74,93.74,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342394,Bari Gerya,39.81,39.81,27.81,12
19,West Bengal,344,Paschim Medinipur,2462,Debra,342395,Chak Balaram,54,54,39.2,14.8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342396,Kabilpur,40.48,40.48,30.87,9.61
19,West Bengal,344,Paschim Medinipur,2462,Debra,342397,Pani Gerya,36.43,36.43,6.29,30.14
19,West Bengal,344,Paschim Medinipur,2462,Debra,342398,Kalyanpur,98.14,98.14,10.2,87.94
19,West Bengal,344,Paschim Medinipur,2462,Debra,342399,Dwarikapur,85.01,85.01,60.95,24.06
19,West Bengal,344,Paschim Medinipur,2462,Debra,342400,Haipat,57.14,57.14,26.07,31.07
19,West Bengal,344,Paschim Medinipur,2462,Debra,342401,Alisagar,80.97,80.97,13.75,67.22
19,West Bengal,344,Paschim Medinipur,2462,Debra,342402,Madhabpur,70.43,70.43,54.97,15.46
19,West Bengal,344,Paschim Medinipur,2462,Debra,342403,Baichri,27.31,27.31,4.27,23.04
19,West Bengal,344,Paschim Medinipur,2462,Debra,342404,Chak Matkatpur,33.58,33.58,2.84,30.74
19,West Bengal,344,Paschim Medinipur,2462,Debra,342405,Shalkuti,60.32,60.32,20.4,39.92
19,West Bengal,344,Paschim Medinipur,2462,Debra,342406,Ashutia,35.28,35.31,10.19,25.12
19,West Bengal,344,Paschim Medinipur,2462,Debra,342407,Narayan Bati,40.48,40.48,20.18,20.3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342408,Harashankarpur,27.19,27.19,12.19,15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342409,Santurya,48.44,48.44,18.14,30.3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342410,Kishorpur,29.45,29.45,14.43,15.02
19,West Bengal,344,Paschim Medinipur,2462,Debra,342411,Khar Gerya,20.42,20.42,12.39,8.03
19,West Bengal,344,Paschim Medinipur,2462,Debra,342412,Baita Bar,32.04,32.04,17.04,15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342413,Nankar Katai,45,45,38,7
19,West Bengal,344,Paschim Medinipur,2462,Debra,342414,Katai,55,55,48,7
19,West Bengal,344,Paschim Medinipur,2462,Debra,342415,Bar Katai,45.27,24.13,4.13,20
19,West Bengal,344,Paschim Medinipur,2462,Debra,342416,Dhanda Gerya,62.35,61.9,48.3,13.6
19,West Bengal,344,Paschim Medinipur,2462,Debra,342417,Taradighi 1St Part,11.14,10.04,0,10.04
19,West Bengal,344,Paschim Medinipur,2462,Debra,342418,Saed Chak,82.62,82.62,12.4,70.22
19,West Bengal,344,Paschim Medinipur,2462,Debra,342419,Simana Shubhadrapat,80.98,80.98,31.52,49.46
19,West Bengal,344,Paschim Medinipur,2462,Debra,342420,Taradighi 2Nd Part,3.98,3.98,3.87,0.11
19,West Bengal,344,Paschim Medinipur,2462,Debra,342421,Hari Charan,58.18,58,30.5,27.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342422,Baicha,79,79,79,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342423,Naya Baran,34,34,34,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342424,Padyampur,27,27,27,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342425,Daunya,50,50,40,10
19,West Bengal,344,Paschim Medinipur,2462,Debra,342426,Simla Mahabila,57.9,57.9,43,14.9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342427,Pura Gerya,28,28,23,5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342428,Dhenga,55,55,45,10
19,West Bengal,344,Paschim Medinipur,2462,Debra,342429,Galimpur,43,43,35,8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342430,Rampur Chak,40,40,32,8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342431,Hadla,135,135,135,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342432,Narasingha,26,26,22,4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342433,Mamud Chak,32,32,29,3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342434,Amba Dighi,103.67,103.67,95,8.67
19,West Bengal,344,Paschim Medinipur,2462,Debra,342435,Jalimanda,228,228,228,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342436,Ghosh Khira,75,75,66,9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342437,Madpur,72,72,72,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342438,Bhampur,120,120,120,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342439,Singarpur,135.5,90.5,0,90.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342440,Rampura,45.67,27.13,20,7.13
19,West Bengal,344,Paschim Medinipur,2462,Debra,342441,Alidadpur,44.55,40,10,30
19,West Bengal,344,Paschim Medinipur,2462,Debra,342442,Saital,59.15,59.15,50,9.15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342443,Asanpur,48.5,48.5,43,5.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342444,Chak Sahapur,62,62,41,21
19,West Bengal,344,Paschim Medinipur,2462,Debra,342445,Ghia Chak,17,17,0,17
19,West Bengal,344,Paschim Medinipur,2462,Debra,342446,Chak Magurya,50.4,50.4,15,35.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342447,Khamra,202.2,202.2,125,77.2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342448,Pakui,32,32,24,8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342449,Kunarpur,37.17,36.24,35,1.24
19,West Bengal,344,Paschim Medinipur,2462,Debra,342450,Antala,137.9,137.9,100,37.9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342451,Rakutya Patna,17,17,12,5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342452,Saraswatipur,24,24,0,24
19,West Bengal,344,Paschim Medinipur,2462,Debra,342453,Parashuram Chak,49.4,49.4,22,27.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342454,Guru Ganja,41.31,41.31,0,41.31
19,West Bengal,344,Paschim Medinipur,2462,Debra,342455,Gopalpur,74.92,74.92,48,26.92
19,West Bengal,344,Paschim Medinipur,2462,Debra,342456,Nilpur,27,27,27,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342457,Rasik Nagar,20.83,20.4,12,8.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342458,Sirama Patna,45,45,25,20
19,West Bengal,344,Paschim Medinipur,2462,Debra,342459,Chandipur,65,65,15,50
19,West Bengal,344,Paschim Medinipur,2462,Debra,342460,Malihati,65.6,65.6,20,45.6
19,West Bengal,344,Paschim Medinipur,2462,Debra,342461,Krishnapur,15.78,15.78,0,15.78
19,West Bengal,344,Paschim Medinipur,2462,Debra,342462,Ajmatpur,50,50,20,30
19,West Bengal,344,Paschim Medinipur,2462,Debra,342463,Brahman Shasan,114,114,24,90
19,West Bengal,344,Paschim Medinipur,2462,Debra,342464,Chak Sarsa,15.55,15.55,15.55,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342465,Hariharpur,140.08,140.08,105.72,34.36
19,West Bengal,344,Paschim Medinipur,2462,Debra,342466,Chak Hariharpur,33.06,33.06,33.06,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342467,Amra Gerya,40.89,40.89,40.89,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342468,Chak Kalyan,20,20,20,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342469,Maheshpur,38.46,38.46,38.46,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342470,Islampur,91.56,91.56,91.56,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342471,Dhulia,48.87,48.87,48.87,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342472,Birunia,30.51,30.51,30.51,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342473,Barunya,161.89,161.89,161.89,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342474,Bhagaban Chak,33.91,31.12,28.12,3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342475,Kazi Chak,47.62,47.62,34.4,13.22
19,West Bengal,344,Paschim Medinipur,2462,Debra,342476,Jhenjhia,44.74,34.74,24.03,10.71
19,West Bengal,344,Paschim Medinipur,2462,Debra,342477,Kalua Akub,92.94,92.94,92.94,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342478,Kalua Brindaban,96.23,92.26,92.26,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342479,Kanchan Gerya,30,30,3.54,26.46
19,West Bengal,344,Paschim Medinipur,2462,Debra,342480,Sridharpur,40.9,40.9,32.9,8
19,West Bengal,344,Paschim Medinipur,2462,Debra,342481,Damodarpur,50.19,50.19,40.19,10
19,West Bengal,344,Paschim Medinipur,2462,Debra,342482,Chak Shulpan,47.8,47.8,27.71,20.09
19,West Bengal,344,Paschim Medinipur,2462,Debra,342483,Dayalpur,27.3,19.07,9.53,9.54
19,West Bengal,344,Paschim Medinipur,2462,Debra,342484,Chak Saora,30.65,18.85,8.93,9.92
19,West Bengal,344,Paschim Medinipur,2462,Debra,342485,Kismat Duan,92.99,52.32,30.26,22.06
19,West Bengal,344,Paschim Medinipur,2462,Debra,342486,Mirjja Nagar,50.2,50.2,50.2,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342487,Iarpur,39.61,39.61,30.61,9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342488,Nachhipur,69.33,69.33,69.33,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342489,Birshapur,74.49,74.49,74.49,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342490,Duan,376.8,255.36,55.06,200.3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342491,Chak Sahabaj,30.54,27.83,20.67,7.16
19,West Bengal,344,Paschim Medinipur,2462,Debra,342492,Bali Chak,64.34,63.13,11.13,52
19,West Bengal,344,Paschim Medinipur,2462,Debra,342493,Chandia,54.31,54.31,37.22,17.09
19,West Bengal,344,Paschim Medinipur,2462,Debra,342494,Paschim Beguni,26.06,26.06,15.72,10.34
19,West Bengal,344,Paschim Medinipur,2462,Debra,342495,Chak Kunar,48.57,48.57,13.42,35.15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342496,Gangaram Chak,34.41,34.41,21.87,12.54
19,West Bengal,344,Paschim Medinipur,2462,Debra,342497,Chak Shyampur,25.1,20.17,20.17,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342498,Baragar,216.78,216.78,216.78,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342499,Kulgerya,46.55,46.55,0,46.55
19,West Bengal,344,Paschim Medinipur,2462,Debra,342500,Chak Sujal,47.8,47.8,47.8,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342501,Purba Beguni,26.32,25.14,0,25.14
19,West Bengal,344,Paschim Medinipur,2462,Debra,342502,Alampur,36.32,30.5,18.36,12.14
19,West Bengal,344,Paschim Medinipur,2462,Debra,342503,Kushia,40.32,32.66,0,32.66
19,West Bengal,344,Paschim Medinipur,2462,Debra,342504,Purushottampur,32.38,32.38,11.06,21.32
19,West Bengal,344,Paschim Medinipur,2462,Debra,342505,Goalgerya,52.26,48.17,23.9,24.27
19,West Bengal,344,Paschim Medinipur,2462,Debra,342506,Bar Mahammadpur,67.67,54.77,54.77,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342507,Bijayram,46.16,36.93,0,36.93
19,West Bengal,344,Paschim Medinipur,2462,Debra,342508,Chak Narsingha,51.53,43.35,23.35,20
19,West Bengal,344,Paschim Medinipur,2462,Debra,342509,Sekendarpur,22.12,17.7,17.7,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342510,Narulla Chak,66,66,60.7,5.3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342511,Dakshin Pathra,21.4,19.2,19.2,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342512,Narana Bar,35,34,31.6,2.4
19,West Bengal,344,Paschim Medinipur,2462,Debra,342513,Raghu Gerya,34.4,34.4,28.8,5.6
19,West Bengal,344,Paschim Medinipur,2462,Debra,342514,Got Gerya,29.9,27.8,24.6,3.2
19,West Bengal,344,Paschim Medinipur,2462,Debra,342515,Jot Kanu,38.4,36.4,30.8,5.6
19,West Bengal,344,Paschim Medinipur,2462,Debra,342516,Hijalda,220,107.2,65.2,42
19,West Bengal,344,Paschim Medinipur,2462,Debra,342517,Sanshara,30.4,30.4,30.4,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342518,Palashi,138,111.6,111.6,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342519,Banshda,117.05,91.65,90.65,1
19,West Bengal,344,Paschim Medinipur,2462,Debra,342520,Hara Chak,17.7,17.7,10.4,7.3
19,West Bengal,344,Paschim Medinipur,2462,Debra,342521,Kakra Punji,28.48,27.48,19,8.48
19,West Bengal,344,Paschim Medinipur,2462,Debra,342522,Papan Chak,84.65,78.65,78.65,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342523,Padima,94.66,60.9,6,54.9
19,West Bengal,344,Paschim Medinipur,2462,Debra,342524,Nijpapan,53.19,51.71,36.1,15.61
19,West Bengal,344,Paschim Medinipur,2462,Debra,342525,Chak Lalpur,130.65,120.65,85.65,35
19,West Bengal,344,Paschim Medinipur,2462,Debra,342526,Shyam Chak,54.94,35.57,21.7,13.87
19,West Bengal,344,Paschim Medinipur,2462,Debra,342527,Papan Haricharan,45.74,45.74,45.74,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342528,Kismat Papan,40,40,40,0
19,West Bengal,344,Paschim Medinipur,2462,Debra,342529,Panch Gere,32.89,32.89,0,32.89
19,West Bengal,344,Paschim Medinipur,2462,Debra,342530,Pashang,237.24,237.24,137.24,100
19,West Bengal,344,Paschim Medinipur,2462,Debra,342531,Turia,208.3,201.28,165.05,36.23
19,West Bengal,344,Paschim Medinipur,2462,Debra,342532,Kishor Chak,26.34,26,23.25,2.75
19,West Bengal,344,Paschim Medinipur,2462,Debra,342533,Radhamohanpur,162.75,110.75,52.25,58.5
19,West Bengal,344,Paschim Medinipur,2462,Debra,342534,Ruiagerya,70.38,70.38,20.23,50.15
19,West Bengal,344,Paschim Medinipur,2462,Debra,342535,Sundarpur,68,66.61,45.26,21.35
19,West Bengal,344,Paschim Medinipur,2462,Debra,342536,Dingal,424.36,419.14,302.04,117.1
19,West Bengal,344,Paschim Medinipur,2462,Debra,342537,Hatiberya,133.18,131.92,0,131.92
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342539,Chak Palania,84.21,81,0,81
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342540,Paikar Raut Chak,22.52,19,0,19
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342541,Alygerya,8.5,8.5,0,8.5
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342542,Sahara,276.06,236,0,236
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342543,Kalikadihi,115,90,0,90
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342544,Hatmalida,115,90,0,90
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342545,Sut Chhara,336.53,336.53,2.47,334.06
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342546,Bajpur,15.64,10,2,8
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342547,Gogram,238,200,25,175
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342548,Khirinda,341.68,341.68,2.42,339.26
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342549,Krishnapriya,40.72,40.72,1.34,39.38
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342550,Mukunda Chak,49.29,32,0,32
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342551,Raut Chak,68.08,58,22.1,35.9
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342552,Tegerya,65.54,58,22.25,35.75
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342553,Dujipur,120,92,42.5,49.5
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342554,Chaksala,45.83,44,5.5,38.5
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342555,Belar,175.02,120,10,110
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342556,Kanta Chauki,40,40,0,40
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342557,Chitra Pur Patwa,64.88,64.88,28.88,36
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342558,Bahadurpur,50.63,50.63,16,34.63
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342559,Barai,129,129,90,39
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342560,Hasim Nagar,66,62,0,62
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342561,Asti,62.61,56,0,56
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342562,Balarampur,50,46,0,46
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342563,Pukuria Chaitanyapur,64.88,60,0,60
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342564,Radha Krishnapur,50.5,46,2,44
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342565,Gopinathpur,39,35,0,35
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342566,Patgere,56.8,45,5,40
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342567,Saugere,49.32,40,0,40
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342568,Chak Chhaunia,13.18,12,0,12
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342569,Jonkha,70.27,60.92,0,60.92
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342570,Madhab Chak,77.57,54,0,54
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342571,Jamna,415,326,120,206
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342572,Bajagere,25.01,18,5,13
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342573,Kusumda,238.95,220,14,206
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342574,Khamar Kusumda,50,50,0,50
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342575,Mundamari,42.52,36,0,36
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342576,Birsinghapur,56.08,56.08,0,56.08
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342577,Banga Chak,20,20,0,20
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342578,Mallarpur Bati Taki,3,3,0,3
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342579,Mallarpur,10,10,0,10
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342580,Mohanpur,94.27,41,3,38
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342581,Bar Phalash Pur,24.04,11,0,11
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342582,Phalashpur,62.24,36,0,36
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342583,Brahman Bar,69.21,29,1,28
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342584,Mandal Bar,43.76,21,12,9
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342585,Belun,251,116,65,51
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342586,Dangra,64,64,10,54
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342587,Raj Ballabh,16,16,0,16
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342588,Purnagram,62.21,32,1,31
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342589,Jankha,8,8,0,8
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342590,Darra,95.07,95.07,0,95.07
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342591,Rampura,80.9,80.9,11.3,69.6
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342592,Bar Puri,78.68,78.68,0,78.68
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342593,Surat Chak,138.17,138.17,0,138.17
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342594,Mirupur,286.73,286.73,0,286.73
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342595,Ptatap Chak,89.57,89.57,0,89.57
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342596,Jasorajpur,84.08,84.08,37.8,46.28
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342597,Rautarapur,126,126,0,126
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342598,Dani Chak,33.68,33.68,0,33.68
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342599,Brahmanipur,60,60,0,60
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342600,Gangadaspur,33.68,33.68,0,33.68
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342601,Rajma,33.11,33.11,0,33.11
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342602,Kunjapur,34.32,32.3,30.3,2
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342603,Kultapara,127.6,110.2,107.2,3
19,West Bengal,344,Paschim Medinipur,2463,Pingla,342604,Kshirai,529.54,384.08,33.58,350.5
